173|010424|"1977-02-02"|"1999-05-27"|998941|2021
628|011505|"2010-12-09"|"1970-01-04"|089350|2020
878|011968|"1986-04-15"|"1987-04-27"|491139|2024
314|011275|"2022-11-10"|"2015-05-14"|050528|2021
50|011665|"1975-11-19"|"2010-09-04"|669090|2021
312|010520|"1987-11-16"|"2014-12-16"|489555|2020
497|011057|"1973-07-29"|"1992-01-02"|287729|2022
34|011223|"2014-02-20"|"2006-02-23"|322780|2024
892|011561|"2013-10-21"|"2017-08-05"|004007|2022
521|010435|"2019-03-15"|"1985-06-20"|216297|2020
336|011213|"1978-07-03"|"1999-07-01"|506505|2021
140|010418|"1972-05-14"|"2005-07-06"|455954|2023
479|011707|"1979-08-07"|"1987-02-02"|607299|2021
831|011267|"2008-06-03"|"1992-05-04"|081637|2020
154|011325|"1977-11-22"|"2008-03-26"|488552|2024
590|010371|"2017-05-04"|"2003-03-28"|476652|2023
998|011302|"2005-07-04"|"1971-05-17"|723305|2025
407|011739|"2002-04-29"|"2023-01-05"|968767|2022
287|010455|"1998-06-09"|"2009-10-10"|986600|2022
692|011129|"2018-12-13"|"1974-11-03"|552458|2020
615|011469|"1976-01-28"|"2014-02-19"|727309|2020
109|010023|"1984-08-18"|"2001-07-26"|904662|2023
922|010109|"2012-02-22"|"1999-06-18"|621728|2021
236|011216|"1997-07-20"|"1993-12-06"|772485|2024
774|010966|"2004-06-06"|"2016-07-02"|300030|2021
579|011074|"2017-02-23"|"1973-02-04"|512743|2020
536|010106|"2001-01-11"|"2006-11-15"|517994|2022
878|011249|"1990-09-08"|"1992-03-05"|259024|2023
788|010638|"1993-07-23"|"2023-01-24"|203804|2021
15|011802|"2021-01-15"|"1991-09-30"|687785|2024
689|010720|"1978-06-16"|"1978-04-28"|729311|2025
30|010004|"1988-12-09"|"1992-06-08"|026589|2020
681|010289|"1989-09-01"|"2014-07-01"|311654|2023
956|011371|"2002-11-27"|"1992-06-03"|794794|2022
155|011024|"2019-03-20"|"2020-10-19"|812061|2021
160|011853|"1993-08-09"|"1986-07-12"|773809|2023
835|010087|"1983-10-11"|"2004-06-25"|109597|2024
947|010625|"1977-07-26"|"1977-06-26"|904316|2022
777|010847|"1997-04-02"|"2005-06-13"|670975|2021
246|010025|"1973-07-12"|"1991-08-28"|764482|2021
163|010313|"1971-11-03"|"2018-10-01"|227101|2025
20|010012|"1977-06-27"|"1982-10-15"|759843|2022
705|010908|"1991-01-19"|"2006-12-12"|780422|2024
489|011399|"1983-08-11"|"1987-04-07"|107420|2022
417|010578|"1976-09-03"|"1976-05-25"|094512|2020
479|010628|"1997-10-21"|"2005-03-01"|165375|2020
982|010438|"2003-09-19"|"1971-03-30"|345134|2024
1000|010992|"1990-08-23"|"1990-10-11"|788211|2022
17|011194|"2008-08-26"|"1971-06-12"|847011|2023
451|010554|"2015-03-21"|"1999-11-05"|401928|2020
679|010589|"1976-11-28"|"2007-05-17"|044305|2020
411|011752|"1987-11-17"|"1985-07-07"|830034|2025
265|011500|"2007-09-08"|"1983-11-16"|512681|2021
512|010458|"2022-01-08"|"1999-08-31"|699701|2024
541|011630|"1984-11-13"|"1991-01-11"|842409|2023
523|010647|"2004-11-24"|"2013-11-17"|965507|2024
815|010872|"2017-06-01"|"1980-03-22"|972945|2025
239|011444|"1989-03-05"|"2011-06-19"|893154|2024
497|010908|"1980-11-20"|"2009-04-17"|119160|2022
490|010498|"2018-12-21"|"2014-05-04"|407573|2022
342|011243|"2005-07-15"|"1997-04-04"|033469|2020
385|011735|"2014-08-04"|"2013-03-11"|438444|2022
127|010928|"1980-11-16"|"2015-04-02"|133769|2020
259|010757|"2013-07-20"|"1978-10-05"|521170|2024
731|010574|"1989-03-24"|"2019-09-09"|741119|2022
860|011336|"2002-08-12"|"2022-01-11"|540303|2025
970|010001|"1994-08-07"|"1980-01-16"|734603|2022
588|010990|"2008-03-30"|"2013-10-24"|858242|2022
211|011180|"1983-04-15"|"1981-06-17"|433353|2024
766|011080|"2011-08-09"|"1986-11-26"|967534|2021
422|010353|"2007-08-26"|"2000-06-09"|394538|2020
728|011922|"1985-06-03"|"1994-03-27"|454262|2024
997|011458|"2019-11-10"|"2013-09-24"|396045|2021
757|010533|"1986-11-12"|"1979-09-28"|104177|2021
486|010597|"1987-07-07"|"2003-05-15"|344023|2024
965|010333|"1997-12-07"|"1999-03-12"|728531|2021
356|010815|"2012-05-14"|"2016-01-07"|883123|2020
69|010843|"2002-02-21"|"2021-10-19"|538281|2022
890|011693|"2016-11-29"|"2018-01-29"|176408|2025
317|010103|"2003-09-29"|"1983-01-13"|059691|2020
592|010694|"1987-10-27"|"1980-11-29"|937187|2022
611|011714|"1997-07-05"|"1989-02-22"|799783|2023
789|011894|"2006-05-25"|"1982-07-08"|504567|2020
424|011321|"1992-06-02"|"2010-10-12"|716460|2020
251|010400|"2002-10-26"|"1980-08-28"|595015|2022
158|010039|"2003-04-20"|"1986-06-13"|361882|2020
861|011063|"1989-05-05"|"1988-03-24"|277522|2022
898|011694|"1970-09-22"|"1995-06-08"|237240|2024
976|011590|"2019-03-15"|"2000-05-31"|302424|2022
970|011212|"2003-05-16"|"1979-09-25"|341977|2024
199|011800|"1970-06-19"|"2011-01-09"|648009|2024
786|010590|"1995-01-20"|"2005-11-21"|931354|2020
88|010529|"2020-12-28"|"1993-06-10"|579644|2020
208|010455|"1983-02-19"|"1986-10-05"|687571|2022
518|011147|"1999-03-20"|"2002-10-30"|428633|2022
776|011346|"1972-10-30"|"2020-09-23"|513697|2025
104|010376|"1989-02-01"|"1994-09-18"|337162|2020
406|011614|"2017-02-04"|"1973-11-08"|134747|2023
312|011771|"1988-10-27"|"2000-07-07"|385534|2023
220|011845|"1980-01-17"|"1982-03-27"|439933|2023
541|010040|"2008-02-15"|"2020-08-06"|570318|2025
337|010329|"2006-05-24"|"2002-01-30"|714428|2024
881|011741|"1993-04-26"|"2008-10-12"|716821|2023
413|011273|"1988-05-07"|"1988-10-21"|657468|2024
826|011622|"1985-05-25"|"1993-03-17"|667155|2025
196|010774|"2011-01-15"|"1979-10-10"|447481|2022
637|010298|"1995-07-20"|"2008-08-05"|209086|2022
252|010388|"1984-05-10"|"2005-12-19"|930746|2021
105|011314|"2004-11-19"|"2004-01-21"|692050|2025
763|011173|"2016-04-04"|"1976-06-20"|202596|2023
621|010734|"1985-03-26"|"2011-02-28"|838037|2022
860|010694|"1979-10-06"|"1975-06-05"|491766|2020
507|011875|"1974-02-12"|"2017-04-04"|567532|2023
609|011502|"2023-09-04"|"1985-02-01"|712758|2024
391|010017|"1989-01-02"|"1973-11-20"|337372|2020
335|010435|"1984-07-07"|"2000-01-20"|804417|2023
906|010177|"2011-10-08"|"2002-12-05"|284593|2021
942|011490|"2021-02-19"|"1975-03-24"|497700|2025
319|010873|"2000-08-05"|"1983-01-24"|775093|2021
817|010853|"1972-10-01"|"2000-08-25"|056026|2025
799|010611|"1998-02-28"|"2014-10-02"|008713|2022
491|010659|"1981-06-28"|"2000-10-08"|436512|2022
952|010570|"2014-11-20"|"1996-09-26"|894948|2021
918|010352|"2005-01-17"|"2013-11-21"|049492|2022
368|011306|"1970-08-15"|"1992-11-27"|380456|2025
585|011116|"1996-05-26"|"2005-08-21"|049291|2022
291|010602|"1986-05-22"|"1988-12-08"|915368|2021
283|011492|"1981-01-07"|"1984-01-28"|801869|2022
415|010820|"1981-01-01"|"2017-12-07"|593410|2022
41|010024|"2013-04-28"|"1997-07-27"|020645|2023
439|011061|"2014-04-02"|"1975-06-23"|130260|2022
383|010848|"1993-07-20"|"1987-05-16"|109053|2020
175|010614|"2018-10-08"|"1995-05-23"|715641|2024
942|010803|"2013-05-05"|"1971-10-20"|544151|2021
610|011564|"2020-10-09"|"1989-06-14"|198528|2022
364|011679|"1989-03-02"|"1991-01-25"|396457|2025
77|011919|"1971-01-27"|"1976-11-02"|967657|2024
186|010680|"1993-07-28"|"2023-04-15"|954082|2024
398|010931|"1996-03-14"|"1982-12-24"|558332|2022
331|010925|"2015-08-14"|"1973-06-13"|076545|2023
195|011176|"1972-07-01"|"2016-12-22"|847243|2022
377|011820|"1982-09-08"|"2015-04-30"|139532|2020
629|011279|"2012-05-02"|"1985-06-30"|244499|2020
164|010094|"1970-06-21"|"2009-05-10"|679921|2021
652|010111|"1974-08-10"|"2019-02-24"|130965|2025
410|011894|"1977-02-28"|"2013-08-31"|219508|2020
890|010799|"1983-01-29"|"2015-10-28"|055090|2022
551|010136|"1990-02-23"|"1984-02-27"|871877|2020
263|010985|"1979-06-30"|"1996-05-27"|356485|2024
506|010910|"1995-09-19"|"2015-01-22"|208831|2024
488|010744|"1988-08-04"|"2001-08-07"|018709|2024
443|011354|"1981-05-09"|"1989-09-12"|563812|2023
107|010204|"2006-05-03"|"2012-01-31"|778399|2023
843|011142|"2023-04-03"|"1991-08-02"|918711|2022
165|010622|"1996-04-18"|"1970-06-12"|170256|2024
570|010339|"1978-09-15"|"1997-11-30"|759818|2023
589|011003|"2010-06-23"|"2002-03-04"|339794|2024
537|011224|"2014-02-23"|"2015-11-01"|129167|2023
339|010478|"2004-10-18"|"2020-05-10"|548956|2025
711|011808|"1977-08-25"|"1988-02-06"|903187|2023
86|010122|"1977-09-25"|"2001-06-08"|596288|2023
647|011005|"1997-08-20"|"2001-09-28"|786108|2020
559|010252|"1973-09-21"|"1984-08-13"|742232|2025
934|010824|"2016-01-27"|"1996-01-02"|461073|2024
719|010676|"1993-03-15"|"1970-08-29"|686658|2024
762|010595|"1986-08-05"|"2006-11-29"|659974|2024
592|010762|"2018-10-30"|"2005-08-12"|983324|2023
267|011094|"1996-12-15"|"2007-10-19"|491614|2020
198|011272|"2005-08-07"|"2022-03-30"|932555|2022
937|011941|"1994-11-23"|"1976-08-22"|286890|2021
905|011214|"1971-05-06"|"2023-06-18"|696564|2025
738|011836|"1983-01-20"|"1984-12-04"|832646|2021
464|010352|"1974-06-15"|"2007-11-30"|915731|2025
314|011738|"1976-11-03"|"2004-01-17"|728924|2025
77|011705|"1994-07-30"|"2002-02-03"|469016|2020
108|010219|"2010-06-10"|"2001-05-27"|502022|2022
482|010376|"1987-03-14"|"1971-02-19"|020595|2020
660|011711|"2002-05-24"|"2004-07-30"|119749|2024
193|011750|"1979-12-26"|"1971-07-07"|020180|2022
891|010904|"2017-07-31"|"1982-11-01"|824850|2022
200|010774|"1996-06-17"|"2008-04-21"|613992|2020
409|011773|"1990-03-29"|"2021-04-12"|636436|2023
636|010121|"1998-06-14"|"1997-09-16"|004370|2021
382|011462|"1979-01-28"|"1999-03-14"|321427|2024
970|010064|"1975-03-14"|"2000-06-01"|759696|2024
845|010667|"1994-05-06"|"2008-10-02"|928915|2025
171|010795|"2015-12-12"|"2023-05-21"|539035|2020
467|010202|"2008-02-11"|"1984-09-08"|639292|2025
908|011073|"1990-01-20"|"1997-12-10"|924035|2021
523|011598|"1986-01-18"|"2013-12-17"|145291|2020
330|011206|"1984-07-08"|"2002-12-30"|393963|2023
50|011754|"1993-12-24"|"1998-07-19"|853549|2025
320|010032|"2005-01-23"|"2011-04-20"|274058|2023
246|011300|"1994-01-19"|"1997-02-12"|805444|2020
696|011948|"2014-02-08"|"1981-10-19"|545492|2022
128|011305|"1991-09-20"|"1992-10-27"|315155|2021
890|010063|"1973-05-11"|"2007-06-16"|446859|2025
821|010593|"2010-06-20"|"1992-08-02"|494760|2023
279|010294|"2022-06-10"|"2006-05-20"|285579|2023
915|010682|"2016-01-08"|"2012-05-22"|414487|2024
612|011047|"2013-03-14"|"2001-06-20"|575052|2025
923|010801|"1987-10-30"|"1980-04-15"|119409|2022
691|011841|"1981-08-09"|"2006-09-02"|624780|2025
388|010321|"1996-07-01"|"1997-09-25"|621148|2021
526|010182|"2012-02-11"|"1975-01-04"|945826|2023
331|011854|"2012-11-21"|"1974-08-28"|448928|2020
654|010789|"1983-09-09"|"1987-07-04"|000238|2021
738|011394|"2017-07-04"|"2014-03-24"|508257|2025
708|010624|"1997-09-13"|"1995-08-04"|375924|2024
651|010164|"1977-05-25"|"2000-09-30"|848943|2020
894|010947|"1980-07-31"|"1982-07-28"|769848|2024
140|010142|"2021-10-17"|"1980-09-06"|569379|2024
501|010768|"1993-05-13"|"1993-10-24"|014878|2020
72|011299|"1987-12-11"|"1977-09-20"|757861|2025
606|010816|"1992-05-21"|"1998-06-06"|211976|2023
198|010756|"1994-01-12"|"2007-09-29"|399463|2025
119|011493|"1995-01-21"|"1999-07-25"|828138|2024
242|010862|"2013-11-06"|"1989-03-17"|549804|2021
23|010788|"2009-11-09"|"1984-05-16"|981634|2025
248|011933|"2013-01-26"|"1998-07-21"|184526|2020
584|010353|"1973-07-19"|"2010-07-22"|560275|2023
217|010483|"1997-06-29"|"2022-02-09"|559599|2021
889|010609|"1973-05-23"|"1981-03-25"|290133|2024
993|011517|"1973-08-22"|"1984-06-01"|100941|2020
683|011551|"2002-12-31"|"2004-07-30"|730026|2024
27|011827|"1970-11-02"|"2011-01-27"|208318|2022
6|010900|"1985-02-04"|"2007-11-19"|730603|2023
75|010448|"2003-12-29"|"2021-11-01"|230315|2023
161|010962|"1977-09-27"|"2000-01-25"|756129|2024
78|011313|"1991-09-06"|"1987-03-24"|263297|2023
280|011153|"1984-05-16"|"2015-07-06"|146822|2024
728|010788|"2006-09-28"|"2005-05-14"|418120|2024
807|011529|"2009-12-08"|"2010-12-03"|955624|2020
731|011177|"1993-12-03"|"1982-05-20"|513742|2024
455|011023|"1994-11-29"|"2016-03-03"|092263|2023
443|010409|"1982-11-27"|"1987-12-18"|028633|2022
852|011177|"1993-12-21"|"1992-03-01"|730157|2025
453|010586|"2001-01-29"|"2000-10-23"|301797|2021
213|011329|"1986-05-11"|"1978-01-28"|967956|2020
406|010814|"1973-06-02"|"2007-04-14"|834428|2025
7|011528|"1979-03-26"|"1972-07-25"|362131|2024
957|010667|"2016-01-12"|"1997-11-28"|221872|2021
25|010151|"2021-12-13"|"1980-03-05"|792779|2020
299|011371|"1988-03-27"|"1983-06-28"|603666|2020
289|011995|"1986-05-10"|"2014-05-24"|544898|2022
805|011958|"1991-04-16"|"1985-04-04"|007475|2021
572|010716|"1993-09-06"|"2011-07-26"|415572|2023
253|010404|"1977-09-12"|"2018-04-01"|857123|2022
690|010969|"2008-07-16"|"1980-07-26"|116691|2023
698|010087|"1994-05-20"|"2020-12-09"|578015|2024
794|010952|"1990-10-17"|"2017-06-08"|961353|2023
298|010578|"1979-10-17"|"1995-07-21"|828110|2022
67|010801|"1997-05-22"|"2012-12-19"|411245|2023
332|011285|"2009-06-06"|"1978-01-11"|768767|2022
148|011391|"2005-06-23"|"2001-02-04"|384861|2021
966|010859|"1975-10-28"|"2003-07-31"|825131|2024
521|011674|"2009-11-04"|"1971-06-25"|928054|2021
620|010844|"1972-09-23"|"2006-09-03"|817641|2023
118|011069|"1994-07-14"|"2010-12-16"|557761|2025
495|011372|"2015-05-08"|"1970-10-15"|038900|2023
224|010703|"1999-07-11"|"1980-09-16"|973318|2023
786|010008|"1986-05-27"|"1986-03-21"|219812|2024
217|011352|"1979-02-18"|"2004-12-04"|624992|2025
434|011607|"2019-12-11"|"2012-09-24"|690370|2022
956|010838|"2014-02-22"|"2017-12-30"|921263|2024
959|010055|"1972-10-13"|"2007-09-02"|670783|2023
632|010237|"1985-01-11"|"1977-06-26"|149975|2025
118|010344|"1989-04-14"|"2006-08-09"|848476|2023
971|011018|"1979-02-15"|"1981-05-28"|275624|2024
68|010641|"2021-10-05"|"2000-04-09"|156615|2020
963|010598|"1977-11-21"|"1977-04-16"|803437|2025
32|010741|"1985-11-09"|"1975-02-15"|758392|2022
413|011083|"1996-07-26"|"1988-11-24"|181557|2020
459|011837|"1993-03-13"|"1992-11-22"|715304|2025
714|011079|"1986-10-05"|"1978-10-16"|099235|2023
362|011806|"2007-04-13"|"1993-07-11"|728642|2022
387|011573|"2019-09-20"|"1992-12-17"|697646|2024
604|011919|"2006-11-16"|"2002-01-29"|406580|2024
385|011046|"1991-05-10"|"1994-04-14"|125964|2025
350|011145|"2017-05-23"|"1985-02-05"|194693|2020
681|011667|"2015-02-20"|"2013-04-21"|879760|2024
850|010968|"2015-03-28"|"2001-09-29"|218200|2021
658|011647|"2001-02-03"|"1996-07-23"|173937|2021
522|011434|"1984-10-10"|"1997-04-11"|267366|2020
47|010042|"1974-01-02"|"2019-01-22"|721291|2024
188|011736|"2021-07-12"|"2013-01-26"|652850|2020
267|010421|"2002-03-22"|"1988-04-05"|121589|2025
950|010323|"2006-03-25"|"2021-12-02"|929916|2023
216|011261|"1988-05-27"|"2000-10-05"|067019|2022
365|010189|"2014-10-05"|"1979-03-21"|732640|2020
487|010753|"1998-12-11"|"1997-11-27"|781414|2023
720|011298|"1980-04-29"|"1985-09-24"|857748|2020
740|010811|"1994-05-23"|"1988-11-06"|154069|2025
976|010438|"1978-12-02"|"2014-02-25"|361208|2024
891|011452|"2008-11-28"|"1994-06-13"|856584|2023
317|011113|"2006-06-07"|"2011-08-02"|506831|2020
997|011385|"1990-03-14"|"1976-04-05"|843624|2021
537|011025|"1973-08-05"|"1981-12-14"|308115|2024
102|010429|"2012-08-22"|"2002-07-01"|109584|2021
65|010072|"2010-01-06"|"2009-10-29"|684626|2020
198|011601|"2022-06-22"|"2019-03-19"|624309|2023
46|011839|"1977-08-01"|"2011-04-18"|781070|2022
516|011264|"1987-04-16"|"2019-06-01"|172412|2023
60|010942|"1982-07-15"|"2013-10-31"|236011|2021
683|011196|"2016-11-30"|"2022-01-25"|320024|2020
462|011559|"2010-10-28"|"2010-07-28"|296345|2020
42|011172|"1984-08-11"|"2010-01-03"|969941|2021
268|011644|"2014-10-01"|"1993-06-13"|894666|2022
800|010010|"1994-01-14"|"1982-07-09"|290176|2022
752|010305|"2016-09-29"|"2010-02-17"|710007|2025
231|011649|"1991-12-13"|"1998-05-31"|465354|2020
441|010572|"1985-03-08"|"1980-11-22"|084405|2020
48|010693|"2007-09-29"|"1977-01-30"|597374|2021
719|010724|"2000-08-31"|"2021-06-26"|616752|2024
7|011953|"2005-01-09"|"2020-04-20"|033486|2022
107|011015|"1987-12-27"|"1972-01-07"|332435|2024
590|010430|"1988-06-12"|"2009-12-19"|518292|2022
32|011091|"2004-07-08"|"2003-09-23"|235874|2021
502|010589|"1970-05-27"|"1996-09-16"|337064|2021
491|010380|"2015-06-29"|"1984-06-13"|733009|2025
241|011192|"2020-07-29"|"1986-10-06"|398908|2025
233|010255|"1997-09-11"|"1980-05-24"|683864|2025
77|011970|"1999-04-21"|"2010-07-07"|620450|2023
875|011546|"1998-02-14"|"2002-04-15"|247721|2020
975|010689|"2014-03-19"|"1994-12-23"|872864|2021
560|011863|"1979-12-18"|"1981-10-12"|810790|2024
993|010098|"1990-05-11"|"2001-07-26"|195818|2025
179|011789|"1977-07-13"|"2015-04-30"|883799|2023
662|011127|"2005-05-05"|"1995-01-17"|669960|2022
890|011957|"2007-03-25"|"1995-09-19"|389491|2023
578|010281|"2003-11-20"|"1997-03-02"|626381|2025
769|010626|"1971-02-10"|"1974-11-11"|644658|2024
421|010151|"1988-07-17"|"1996-01-12"|906047|2021
440|010048|"2007-07-06"|"1993-01-15"|229263|2021
13|011209|"1985-02-09"|"2018-11-04"|890541|2021
354|010606|"2007-04-12"|"2004-05-11"|033148|2022
128|011651|"1996-01-21"|"1984-12-30"|642397|2020
960|011388|"1994-04-20"|"2000-12-08"|044203|2023
68|010130|"1971-08-06"|"1982-04-16"|668373|2022
469|010533|"2019-04-24"|"2007-10-20"|308979|2020
729|010755|"1976-06-14"|"1981-10-26"|709649|2023
310|011280|"1976-09-25"|"1995-08-06"|057163|2024
568|011333|"1977-05-13"|"1971-04-03"|568872|2025
351|011436|"2021-11-07"|"1981-02-13"|162207|2025
203|011835|"2006-12-17"|"2015-02-09"|237608|2025
286|011944|"2008-10-21"|"1992-07-30"|571827|2024
375|010925|"2019-04-19"|"2016-09-24"|905563|2022
702|011154|"1999-02-18"|"2011-08-27"|323058|2020
848|010205|"1970-12-28"|"1988-07-19"|502640|2024
159|010243|"2001-11-08"|"1978-03-29"|290663|2023
127|011092|"1984-02-19"|"1987-08-25"|536545|2020
140|010597|"2007-06-23"|"2001-01-15"|485651|2023
689|011751|"1993-04-30"|"1996-06-19"|853150|2021
888|010280|"1994-09-10"|"2001-12-20"|660857|2024
197|011770|"2018-03-19"|"1983-04-06"|442645|2023
476|011939|"1996-07-23"|"1971-04-06"|562289|2025
467|010927|"1986-09-24"|"1970-12-04"|473551|2024
855|010865|"1994-05-15"|"1971-06-12"|459985|2024
107|010061|"2011-08-07"|"2006-08-08"|134235|2022
922|011122|"2000-02-19"|"2011-01-10"|238131|2022
943|010316|"1992-07-18"|"1973-07-09"|709609|2023
5|010813|"1993-07-06"|"2014-04-06"|138451|2021
538|011725|"1986-02-24"|"2019-06-26"|021012|2024
970|011931|"2012-09-20"|"2008-04-19"|434560|2025
708|010226|"1990-10-15"|"2010-01-04"|007459|2022
260|010559|"2010-06-14"|"1997-09-07"|718299|2020
971|010178|"2023-06-15"|"2010-05-17"|771490|2022
343|010168|"1972-08-16"|"2002-12-21"|662938|2025
882|010803|"1975-09-16"|"2017-08-02"|547595|2024
401|010131|"1988-09-22"|"1976-08-15"|738212|2023
721|010731|"2006-07-24"|"1982-03-25"|234390|2022
812|011703|"1979-01-16"|"1996-12-28"|293682|2021
836|010691|"2014-03-22"|"2019-07-19"|635524|2020
152|011678|"2021-09-16"|"1980-10-05"|163621|2022
883|010275|"1971-03-06"|"2011-07-16"|148465|2020
717|011890|"2015-11-10"|"1971-05-03"|847092|2022
270|011593|"1983-03-20"|"1982-01-06"|731555|2024
933|010134|"2020-07-29"|"1978-08-02"|344311|2023
254|010817|"2015-08-26"|"2002-08-22"|909281|2025
163|010752|"1977-10-18"|"2020-07-17"|412109|2024
513|010080|"1987-07-12"|"1998-02-01"|852159|2024
185|010374|"1986-05-01"|"1978-07-01"|566124|2025
163|010257|"2009-09-22"|"2007-10-21"|341056|2023
548|010522|"2005-01-11"|"2023-05-08"|786309|2023
637|010135|"1995-10-10"|"2000-01-07"|515259|2021
867|011462|"2003-12-21"|"1999-10-28"|070295|2025
522|010022|"2008-09-15"|"1973-12-27"|082571|2021
479|010362|"2008-11-03"|"1986-04-04"|162764|2020
671|011219|"2010-01-05"|"1996-10-18"|489112|2023
228|010220|"2013-04-10"|"2016-04-11"|714165|2023
818|011398|"2012-04-08"|"1985-12-12"|541797|2021
983|011045|"2012-03-09"|"2016-08-05"|820596|2024
592|011877|"1996-04-30"|"1975-12-15"|870448|2020
854|011038|"1978-09-09"|"1994-10-13"|586171|2022
674|010945|"1998-04-01"|"1982-06-14"|685149|2022
815|010119|"1993-03-26"|"2000-01-03"|650263|2020
939|011690|"2020-05-03"|"1992-05-11"|474481|2020
113|011647|"1981-06-24"|"1990-03-04"|307652|2024
759|010240|"1978-10-13"|"1981-11-21"|447076|2025
435|010822|"2020-03-07"|"2003-03-03"|703409|2021
636|011254|"2014-07-28"|"2011-09-08"|185534|2021
550|011087|"1990-05-28"|"1996-05-06"|196853|2024
707|011271|"2008-09-05"|"2019-06-17"|015641|2024
805|011837|"1974-10-06"|"1987-09-20"|901583|2021
843|010326|"1991-05-16"|"1975-09-15"|574326|2020
238|011634|"1982-01-17"|"1977-04-15"|669608|2025
588|011206|"2012-03-03"|"2008-07-15"|559121|2021
695|010874|"1999-09-14"|"1982-07-07"|541593|2024
189|011461|"2007-12-31"|"1975-06-01"|957627|2020
259|010547|"1996-02-19"|"1988-12-30"|686536|2025
108|010814|"1976-03-29"|"2021-10-30"|556577|2021
184|010268|"1970-05-12"|"1990-07-31"|930993|2023
942|011181|"1987-07-14"|"1987-01-15"|601330|2020
431|010823|"2018-07-08"|"2020-06-29"|183242|2020
718|011095|"2010-01-31"|"1984-10-11"|183832|2020
562|011336|"1978-01-18"|"2005-05-02"|441319|2025
983|011296|"1998-01-10"|"1973-06-27"|094113|2021
645|011323|"2012-03-28"|"2021-11-28"|613274|2022
991|011060|"1970-11-27"|"1995-08-27"|591351|2024
941|011570|"2010-12-13"|"2007-07-16"|591881|2025
953|010627|"1994-07-20"|"2002-06-13"|870053|2025
668|010001|"2017-03-16"|"2015-12-17"|886673|2024
575|010025|"1989-04-09"|"1995-03-03"|644808|2021
126|010620|"2007-03-20"|"1975-05-24"|751394|2024
711|011194|"2019-09-13"|"2009-10-02"|309294|2022
643|010000|"1991-03-22"|"1973-04-28"|699823|2023
688|010961|"2014-08-28"|"2002-09-15"|240551|2023
39|011205|"1973-03-28"|"1976-01-25"|685484|2021
8|010744|"2019-01-18"|"1975-06-10"|037832|2020
892|010425|"1992-04-02"|"1995-12-18"|773993|2025
905|011868|"2008-04-25"|"1994-09-29"|080551|2025
821|010630|"1973-05-12"|"1977-01-20"|819915|2020
960|011437|"1971-10-20"|"1987-10-11"|140051|2024
236|011875|"1973-06-08"|"1987-07-21"|652974|2020
758|010302|"1980-06-27"|"2011-11-08"|267319|2022
354|011517|"1999-02-11"|"1981-08-01"|949837|2020
745|010935|"2015-09-16"|"1999-08-13"|185596|2020
364|010302|"1990-04-25"|"2017-12-27"|717104|2022
256|011276|"2007-07-09"|"1993-05-10"|041730|2024
712|010290|"2001-05-12"|"1977-07-12"|196002|2023
442|010941|"2001-12-08"|"1983-09-23"|556286|2022
138|011791|"1989-10-08"|"1975-12-02"|164415|2023
797|010194|"2000-10-25"|"1988-08-16"|635241|2025
453|010630|"1973-06-19"|"1970-03-06"|206760|2020
958|010480|"2005-09-07"|"2016-10-27"|145098|2020
347|010017|"2008-02-12"|"2003-08-05"|784150|2025
135|010905|"1988-09-13"|"1997-01-16"|308133|2024
382|010379|"1971-09-20"|"1997-08-19"|540781|2020
308|010744|"1975-06-28"|"1997-10-25"|453523|2021
579|010844|"1994-05-12"|"2019-06-08"|751015|2020
768|010753|"1989-10-15"|"1987-10-15"|508301|2022
482|010773|"2013-08-02"|"1977-06-11"|685479|2021
404|010673|"1995-07-14"|"2005-04-13"|909007|2023
180|010080|"2007-05-27"|"2017-08-23"|517393|2025
36|010942|"1972-09-26"|"2001-07-24"|684684|2020
916|011468|"2000-12-21"|"1979-06-19"|136652|2021
747|011675|"2020-11-16"|"2001-01-29"|097659|2023
925|010640|"1984-01-07"|"2000-02-12"|672008|2022
377|010747|"1981-09-19"|"2010-12-24"|159937|2022
978|010886|"1974-10-20"|"1982-12-17"|608266|2025
552|011793|"1975-08-22"|"1993-10-11"|900286|2021
78|011875|"1987-08-10"|"1988-04-12"|442635|2023
300|010582|"1980-01-20"|"1974-01-27"|305755|2020
691|010467|"1976-06-27"|"1999-12-31"|923637|2022
915|011025|"1976-08-06"|"1990-04-06"|869214|2020
714|011721|"2017-04-10"|"2018-04-30"|363732|2024
818|010723|"1989-01-13"|"2018-08-23"|818113|2023
959|011486|"1980-06-17"|"1970-06-06"|835934|2024
921|011141|"2007-09-02"|"1999-10-04"|381788|2020
453|010040|"2000-07-24"|"2005-09-10"|973433|2022
514|010742|"2010-10-26"|"1971-11-30"|774948|2021
304|011471|"2012-07-15"|"1979-04-30"|592704|2020
963|011833|"1986-03-16"|"2004-07-26"|652088|2022
182|011028|"2012-04-13"|"1990-01-02"|940805|2023
936|010950|"1999-01-17"|"1992-07-22"|411809|2021
958|011141|"1996-03-27"|"2014-09-20"|672238|2023
355|010421|"2018-09-26"|"1987-03-03"|454702|2022
170|011333|"1991-02-05"|"1989-09-19"|631941|2024
559|011138|"1989-12-31"|"1995-08-07"|748108|2025
722|011510|"1989-07-02"|"1982-12-07"|222307|2024
221|011346|"1990-04-22"|"1990-12-02"|299842|2025
225|010060|"2019-09-14"|"1997-06-04"|897354|2020
